timestamp,cloud_provider,unified_category,cost,normalized_env,normalized_team,is_anomaly,anomaly_type,stat_z_score,stat_is_anomaly,day_of_week,is_weekend,rolling_mean_7d,rolling_std_7d,cost_ratio,ml_is_anomaly
2026-02-17,Azure,NETWORK,334.98,production,fintech,0,none,1.080401729444247,0,1,0,285.9485714285714,60.56506430513976,1.1714693541281878,0
2026-02-18,Azure,COMPUTE,1263.83,production,fintech,0,none,-0.254071750682323,0,2,0,1419.0028571428572,629.0164202868445,0.8906465443193249,0
2026-02-18,Azure,STORAGE,703.71,dev,fintech,0,none,0.6778510641500807,0,2,0,673.7628571428571,19.16623047122715,1.044447585816262,0
2026-02-18,Azure,NETWORK,321.35,dev,fintech,0,none,-0.14587984708097,0,2,0,289.8357142857143,63.02234943709595,1.1087315091745544,0
2026-02-18,GCP,COMPUTE,1315.69,dev,core-team,0,none,-0.2404614210224987,0,2,0,1444.6821428571432,732.2683131535937,0.9107124341488986,0
2026-02-18,GCP,NETWORK,325.86,prod,analytics,0,none,0.2917995980942071,0,2,0,285.29285714285714,65.01099848340678,1.142194697201558,0
2026-02-18,AWS,COMPUTE,1250.11,staging,coreengine,0,none,-0.3128700434801423,0,2,0,1412.6464285714287,645.7814260691869,0.8849418834511786,0
2026-02-18,AWS,STORAGE,670.21,staging,coreengine,0,none,-0.6154400159366136,0,2,0,680.7914285714286,26.364349937348685,0.9844571509394527,0
2026-02-18,AWS,NETWORK,326.84,production,coreengine,0,none,0.6907749878990986,0,2,0,285.4242857142857,57.802046635375206,1.1451022386936958,0
2026-02-18,GCP,STORAGE,699.16,prod,core-team,0,none,0.2306435112789786,0,2,0,667.2514285714286,23.80250296962553,1.0478208956684858,0
2026-02-19,AWS,NETWORK,318.75,staging,coreengine,0,none,-0.6495132245570996,0,3,0,286.59714285714284,58.664970159453055,1.1121882992287928,0
2026-02-19,GCP,STORAGE,713.05,prod,analytics,0,none,0.4872079188223624,0,3,0,672.8071428571429,26.30814114444749,1.059813346174995,0
2026-02-19,GCP,NETWORK,316.38,prod,analytics,0,none,-1.0623955162208594,0,3,0,287.33,66.18554373879536,1.1011032227368107,0
2026-02-19,AWS,STORAGE,672.95,staging,coreengine,0,none,-1.2102847175120777,0,3,0,681.2271428571429,26.125643669444507,0.9878496433642912,0
2026-02-19,GCP,COMPUTE,1251.08,prod,analytics,0,none,-0.2713289509474855,0,3,0,1456.2121428571427,729.04443081256,0.8591330580131021,0
2026-02-19,Azure,COMPUTE,1250.5,dev,fintech,0,none,-0.3012945748940822,0,3,0,1421.8785714285714,628.1267889109803,0.8794703122566302,0
2026-02-19,Azure,NETWORK,322.15,dev,fintech,0,none,-0.5577939254019207,0,3,0,288.96714285714285,62.45723622722076,1.1148325919218294,0
2026-02-19,AWS,COMPUTE,1273.77,staging,coreengine,0,none,-0.2503222470253204,0,3,0,1416.6407142857145,644.4919733947339,0.8991482301500605,0
2026-02-19,Azure,STORAGE,725.03,dev,fintech,0,none,0.9668377262499068,0,3,0,676.9528571428572,22.25475283640616,1.0710199117112198,0
2026-02-20,Azure,STORAGE,684.88,production,fintech,0,none,-0.3896522513013399,0,4,0,683.2371428571429,28.838357971219345,1.0024045049892079,0
2026-02-20,AWS,COMPUTE,1316.64,production,dataplatform,0,none,-0.2738719852909762,0,4,0,1413.5892857142858,645.2133279545908,0.9314162210988608,0
2026-02-20,AWS,STORAGE,685.42,production,coreengine,0,none,-0.451122900837953,0,4,0,676.8285714285714,24.226520886946425,1.012693640320707,0
2026-02-20,AWS,NETWORK,315.77,staging,dataplatform,0,none,0.0980998727560534,0,4,0,288.0842857142857,59.43490216394815,1.0961027890016337,0
2026-02-20,GCP,COMPUTE,1257.02,dev,core-team,0,none,-0.2851111706289868,0,4,0,1458.1764285714285,728.3746159813317,0.8620493149865315,0
2026-02-20,Azure,COMPUTE,1315.2,dev,fintech,0,none,-0.238520458401369,0,4,0,1417.447142857143,629.3902076537863,0.9278652804437585,0
2026-02-20,GCP,NETWORK,325.2,prod,core-team,0,none,0.1055508088330352,0,4,0,287.82,66.41911697696675,1.129872797933681,0
2026-02-20,GCP,STORAGE,695.82,prod,core-team,0,none,-0.2189125529713185,0,4,0,679.6099999999999,29.982836757051096,1.0238519000036508,0
2026-02-20,Azure,NETWORK,317.54,production,fintech,0,none,-0.4313136307528651,0,4,0,289.9614285714286,62.9973302155394,1.0951111346544717,0
2026-02-21,AWS,STORAGE,694.17,production,coreengine,0,none,1.5758549500481271,0,5,1,677.3928571428571,24.39804207601079,1.024767212161395,0
2026-02-21,Azure,NETWORK,191.88,production,fintech,0,none,-0.3945017729666897,0,5,1,289.57428571428574,62.78815250696659,0.6626278742272147,0
2026-02-21,GCP,NETWORK,198.18,dev,analytics,0,none,0.0834227231964805,0,5,1,286.89142857142855,65.74542935408039,0.6907839459651854,0
2026-02-21,GCP,STORAGE,645.27,prod,analytics,0,none,-1.4857283436323083,0,5,1,683.5742857142858,30.037217390620587,0.9439646927123546,0
2026-02-21,Azure,COMPUTE,781.84,dev,fintech,0,none,-0.302081598054733,0,5,1,1417.5057142857142,629.3790810753391,0.5515603828647477,1
2026-02-21,AWS,COMPUTE,828.65,production,dataplatform,0,none,-0.2859302423030024,0,5,1,1420.8821428571428,643.5480435954075,0.5831940378262415,1
2026-02-21,AWS,NETWORK,188.58,staging,dataplatform,0,none,-1.4143275478238926,0,5,1,288.2871428571429,59.54181799774158,0.6541394513457507,0
2026-02-21,Azure,STORAGE,675.42,production,fintech,0,none,-0.089110066147792,0,5,1,683.6557142857143,28.837825771685612,0.9879534040407267,0
2026-02-21,GCP,COMPUTE,803.42,dev,core-team,0,none,-0.2723382403911099,0,5,1,1460.2135714285712,727.6913389429745,0.5502071821671387,1
2026-02-22,AWS,COMPUTE,848.3,production,dataplatform,0,none,-0.2900336983312431,0,6,1,1427.2035714285716,636.4320042413167,0.5943791138408487,1
2026-02-22,AWS,NETWORK,188.76,production,coreengine,0,none,-0.1173629615420861,0,6,1,285.9971428571429,63.47481120210481,0.6600065703950789,0
2026-02-22,AWS,STORAGE,683.53,production,coreengine,0,none,-0.0702230064787853,0,6,1,684.4657142857143,20.130582751243995,0.9986329128654459,0
2026-02-22,GCP,NETWORK,186.59,prod,core-team,0,none,-0.8397385535597776,0,6,1,287.9328571428572,64.00601552830418,0.6480330010655708,0
2026-02-22,GCP,STORAGE,673.38,prod,analytics,0,none,0.9389122026702512,0,6,1,682.1914285714286,31.748724608804174,0.9870836277425579,0
2026-02-22,Azure,NETWORK,207.81,production,fintech,0,none,0.8017480481763424,0,6,1,288.67285714285714,64.3447878527043,0.7198806110764817,0
2026-02-22,Azure,STORAGE,667.29,production,fintech,0,none,0.3610995321801329,0,6,1,684.4542857142858,28.4661605285661,0.9749226561630775,0
2026-02-22,Azure,COMPUTE,867.95,dev,fintech,0,none,-0.1991545870154824,0,6,1,1416.5071428571428,630.5472401999788,0.6127395814763912,1
2026-02-22,GCP,COMPUTE,809.09,prod,analytics,0,none,-0.2926238823131777,0,6,1,1463.5035714285714,724.1489311755,0.5528445644186413,1
2026-02-23,Azure,NETWORK,333.72,dev,fintech,0,none,0.6626716311199412,0,0,0,290.0514285714286,62.14825216865754,1.1505545417862755,0
2026-02-23,AWS,NETWORK,329.96,production,dataplatform,0,none,0.0640846269615685,0,0,0,284.57142857142856,65.82974794335543,1.1594979512224617,0
2026-02-23,AWS,STORAGE,698.53,staging,dataplatform,0,none,-0.4843291736219957,0,0,0,688.3214285714286,16.064487157047985,1.0148310961369424,0
2026-02-23,AWS,COMPUTE,1302.86,production,coreengine,0,none,-0.2508289672611217,0,0,0,1145.4142857142856,211.10282809231003,1.1374574290497488,0
2026-02-23,Azure,COMPUTE,1247.31,production,fintech,0,none,-0.3154618191740191,0,0,0,1142.72,220.01630818343114,1.0915272237159828,0
2026-02-23,GCP,NETWORK,314.79,dev,analytics,0,none,-0.9026164513516264,0,0,0,287.3228571428571,65.09640356534952,1.095596751940688,0
2026-02-23,GCP,STORAGE,707.84,prod,analytics,0,none,-0.2241993946323032,0,0,0,687.8057142857143,24.461464154285547,1.0291278118324638,0
2026-02-23,GCP,COMPUTE,1277.57,prod,analytics,0,none,-0.2819139090424266,0,0,0,1142.6928571428573,231.6814029160364,1.1180344576704884,0
2026-02-23,Azure,STORAGE,726.82,production,fintech,0,none,0.7712641080030077,0,0,0,689.4314285714285,19.488018052614947,1.0542310073733285,0
2026-02-24,GCP,COMPUTE,1264.26,dev,analytics,0,none,-0.2758135234776445,0,1,0,1137.1085714285714,227.21745160591348,1.1118199445928778,0
2026-02-24,Azure,COMPUTE,1308.76,dev,fintech,0,none,-0.2303272060308006,0,1,0,1137.3799999999999,216.42051396913956,1.1506796220200848,0
2026-02-24,AWS,NETWORK,316.28,production,dataplatform,0,none,-0.2560980925977032,0,1,0,283.8585714285714,65.21745559499932,1.1142167991126488,0
2026-02-24,AWS,STORAGE,710.03,production,dataplatform,0,none,0.3109374803865662,0,1,0,685.5228571428571,10.876906291593588,1.0357495483108892,0
2026-02-24,GCP,STORAGE,687.29,prod,core-team,0,none,-0.807818671627759,0,1,0,687.1785714285714,23.777626338339225,1.0001621391795956,0
2026-02-24,Azure,NETWORK,333.83,dev,fintech,0,none,0.90720986982992,0,1,0,289.9185714285714,62.0379178214344,1.1514612080228024,0
2026-02-24,Azure,STORAGE,727.53,dev,fintech,0,none,1.731582508784692,0,1,0,696.1985714285713,23.296687481679523,1.0450035656595822,0
2026-02-24,AWS,COMPUTE,1294.68,production,coreengine,0,none,-0.2786740572170915,0,1,0,1152.2285714285713,215.9499995700062,1.1236312142116913,0
2026-02-24,GCP,NETWORK,315.58,prod,core-team,0,none,-1.512493981645741,0,1,0,284.98,63.53076079086933,1.1073759173494309,0
2026-02-25,Azure,NETWORK,315.25,dev,fintech,0,none,-1.5646533615952771,0,2,0,289.7542857142857,61.90006969762981,1.0879907723986069,0
2026-02-25,AWS,STORAGE,699.82,staging,coreengine,0,none,0.0806361101539401,0,2,0,687.8342857142858,14.163935254888546,1.0174252786759748,0
2026-02-25,AWS,NETWORK,319.29,staging,dataplatform,0,none,-0.3576199100411119,0,2,0,283.5628571428571,65.03944616263927,1.1259936930992585,0
2026-02-25,Azure,COMPUTE,1295.45,production,fintech,0,none,-0.2564105797195163,0,2,0,1147.912857142857,223.63885602419225,1.1285264213688635,0
2026-02-25,Azure,STORAGE,689.05,production,fintech,0,none,-1.4037756167503876,0,2,0,701.5257142857143,25.832533013716525,0.9822162982000168,0
2026-02-25,AWS,COMPUTE,1316.9,staging,dataplatform,0,none,-0.2550364381472471,0,2,0,1159.287142857143,220.26247673433357,1.1359566926575606,0
2026-02-25,GCP,NETWORK,335.62,prod,analytics,0,none,1.4078979657177502,0,2,0,283.2257142857143,62.30712689496086,1.1849912321573979,0
2026-02-25,GCP,COMPUTE,1332.77,prod,core-team,0,none,-0.249535852414412,0,2,0,1139.7328571428573,228.78392292833016,1.1693705063898512,0
2026-02-25,GCP,STORAGE,699.91,prod,core-team,0,none,-0.8558275376758346,0,2,0,688.83,23.245448299971205,1.0160852312459498,0
2026-02-26,AWS,COMPUTE,1236.83,staging,coreengine,0,none,-0.3352319275583494,0,3,0,1168.8285714285714,226.2185894533995,1.0581791202336235,0
2026-02-26,Azure,STORAGE,718.64,production,fintech,0,none,-0.34619411975976,0,3,0,699.4314285714285,26.217324697339123,1.0274631084181811,0
2026-02-26,Azure,NETWORK,335.78,dev,fintech,0,none,0.900825705143782,0,3,0,288.8828571428572,61.422224998851384,1.1623396130098345,0
2026-02-26,GCP,COMPUTE,1258.8,prod,analytics,0,none,-0.2747152063514525,0,3,0,1142.172857142857,231.05311349805,1.102109878646378,0
2026-02-26,Azure,COMPUTE,1327.23,dev,fintech,0,none,-0.2137106023528029,0,3,0,1152.43,226.66922302480003,1.1516794846395921,0
2026-02-26,GCP,NETWORK,334.83,prod,analytics,0,none,0.7584201565020686,0,3,0,284.62,63.51763403444217,1.1764106114675494,0
2026-02-26,GCP,STORAGE,722.34,prod,core-team,0,none,0.7405097623021378,0,3,0,688.9371428571428,23.302654866119685,1.0484846070564344,0
2026-02-26,AWS,NETWORK,332.66,production,coreengine,0,none,1.1435123448381266,0,3,0,282.4842857142857,64.26008581204528,1.1776229866472427,0
2026-02-26,AWS,STORAGE,717.18,production,dataplatform,0,none,0.9191056643993476,0,3,0,692.0642857142857,12.325407169934245,1.0362909984538244,0
2026-02-27,Azure,STORAGE,692.14,production,fintech,0,none,-0.3514462501970453,0,4,0,698.5185714285715,25.271650406843403,0.9908684155323022,0
2026-02-27,AWS,COMPUTE,1235.79,staging,coreengine,0,none,-0.4144469611805425,0,4,0,1163.5514285714285,223.78026964179028,1.0620845448115845,0
2026-02-27,AWS,STORAGE,714.69,production,dataplatform,0,none,0.0976373281664333,0,4,0,698.3828571428572,12.230199936063272,1.0233498466591209,0
2026-02-27,AWS,NETWORK,321.31,staging,coreengine,0,none,0.0331993998036561,0,4,0,284.47142857142853,65.76588640234166,1.1294982779767595,0
2026-02-27,GCP,STORAGE,712.38,prod,core-team,0,none,0.3949500318047728,0,4,0,690.2642857142857,25.1000470498509,1.0320394730294271,0
2026-02-27,Azure,COMPUTE,1283.6,production,fintech,0,none,-0.3434149707136348,0,4,0,1163.3914285714286,233.94082752044855,1.1033259807861229,0
2026-02-27,GCP,COMPUTE,1295.34,prod,core-team,0,none,-0.2708216903470116,0,4,0,1143.2757142857142,231.67716696998437,1.1330075260797574,0
2026-02-27,GCP,NETWORK,326.18,dev,analytics,0,none,-0.4334781491978181,0,4,0,287.2557142857143,65.40980631300442,1.1355039166271594,0
2026-02-27,Azure,NETWORK,318.65,production,fintech,0,none,-0.5523722402421327,0,4,0,290.83000000000004,62.8519928085021,1.0956572191432374,0
2026-02-28,GCP,STORAGE,704.8,dev,core-team,0,none,1.9767067007284287,0,5,1,692.63,26.454794146492585,1.0175706940564127,0
2026-02-28,AWS,STORAGE,661.55,production,dataplatform,0,none,-1.7628535989303085,0,5,1,702.5642857142857,12.06208641037325,0.9416220039013125,0
2026-02-28,Azure,STORAGE,676.21,production,fintech,0,none,0.2523624151792113,0,5,1,699.5557142857143,24.762484297247358,0.9666277846421004,0
2026-02-28,Azure,COMPUTE,855.66,dev,fintech,0,none,-0.1966991596217502,0,5,1,1158.8771428571429,230.8070881143155,0.73835263547169,0
2026-02-28,GCP,NETWORK,206.1,prod,core-team,0,none,0.1502130724306332,0,5,1,287.3957142857143,65.50553484430218,0.7171296668112773,0
2026-02-28,GCP,COMPUTE,820.99,prod,analytics,0,none,-0.3120202274286165,0,5,1,1148.75,235.23813041256713,0.7146811689690432,0
2026-02-28,AWS,COMPUTE,851.5,staging,dataplatform,0,none,-0.2289163234696563,0,5,1,1152.0014285714285,216.5310360686254,0.7391483825366801,0
2026-02-28,AWS,NETWORK,202.43,staging,dataplatform,0,none,0.102338509060816,0,5,1,285.2628571428571,66.23695612830387,0.7096261845346484,0
2026-02-28,Azure,NETWORK,189.52,production,fintech,0,none,-0.90183940499551,0,5,1,290.9885714285714,62.93196099189754,0.6512970339577441,0
2026-03-01,GCP,COMPUTE,885.46,prod,core-team,0,none,1.1312300625587774,0,6,1,1151.26,230.99479647818896,0.7691225199423022,0
2026-03-01,Azure,STORAGE,657.07,production,fintech,0,none,-0.8306622783562676,0,6,1,699.6685714285715,24.635625577992542,0.9391160578604312,0
2026-03-01,Azure,NETWORK,199.86,production,fintech,0,none,-0.5050290832142155,0,6,1,290.65142857142854,63.554644054957784,0.6876277681002558,0
2026-03-01,GCP,STORAGE,660.52,prod,analytics,0,none,-0.7602791251074938,0,6,1,701.1342857142857,16.319803774495966,0.9420734430443035,0
2026-03-01,Azure,COMPUTE,836.66,production,fintech,0,none,-0.3300700205633385,0,6,1,1169.422857142857,211.59576852371777,0.7154469298553517,0
2026-03-01,AWS,STORAGE,707.19,production,dataplatform,0,none,0.6433770544716215,0,6,1,697.9042857142857,19.717428717710362,1.0133051255633994,0
2026-03-01,AWS,NETWORK,188.15,production,coreengine,0,none,-1.8799183902556535,0,6,1,287.24142857142857,62.99511923648563,0.6550238744651482,0
2026-03-01,GCP,NETWORK,203.79,dev,analytics,0,none,0.9423257582835448,0,6,1,288.52714285714285,63.75269816885804,0.7063113401354695,0
2026-03-01,AWS,COMPUTE,825.85,production,coreengine,0,none,-0.8329619382797727,0,6,1,1155.2657142857142,210.94411217643582,0.7148571818926008,0
2026-03-02,AWS,NETWORK,341.21,production,dataplatform,0,none,0.6155923350915798,0,0,0,287.1542857142857,63.15427746324674,1.188246197575602,0
2026-03-02,Azure,COMPUTE,1266.16,production,fintech,0,none,0.1097154127296299,0,0,0,1164.952857142857,219.21906271385882,1.0868765902137842,0
2026-03-02,GCP,COMPUTE,1335.24,dev,analytics,0,none,1.3753819214169287,0,0,0,1162.1699999999998,213.26341708475601,1.1489196834463145,0
2026-03-02,AWS,STORAGE,697.74,production,dataplatform,0,none,-0.5961102916624242,0,0,0,701.2842857142857,18.85159397074903,0.9949459930359974,0
2026-03-02,Azure,STORAGE,737.14,dev,fintech,0,none,0.8839102655215851,0,0,0,698.2085714285714,27.05805328583414,1.0557590089938065,0
2026-03-02,GCP,STORAGE,701.64,prod,core-team,0,none,-1.3844108000306603,0,0,0,699.2971428571428,20.222141919427912,1.0033502884049863,0
2026-03-02,Azure,NETWORK,324.99,production,fintech,0,none,-0.4911620856577421,0,0,0,289.5157142857143,65.32802993538145,1.1225297030128742,0
2026-03-02,AWS,COMPUTE,1273.6,production,dataplatform,0,none,0.1058436241137084,0,0,0,1152.0585714285714,216.48682542120744,1.105499338775564,0
2026-03-02,GCP,NETWORK,318.56,prod,core-team,0,none,-1.0196175661712037,0,0,0,290.9842857142857,59.348376236462876,1.094766984651263,0
2026-03-03,AWS,COMPUTE,1330.49,staging,dataplatform,0,none,0.9892310530274682,0,1,0,1147.8785714285714,213.34956241096992,1.1590860057203638,0
2026-03-03,Azure,COMPUTE,1286.87,production,fintech,0,none,-0.1821306468628866,0,1,0,1167.6457142857143,220.51130400783993,1.1021065493022029,0
2026-03-03,Azure,STORAGE,693.79,production,fintech,0,none,-2.050270062466357,0,1,0,699.6828571428572,29.082231525042587,0.9915778027166499,0
2026-03-03,Azure,NETWORK,319.2,dev,fintech,0,none,-1.5884881121095562,0,1,0,288.2685714285714,64.42052918870179,1.107300693048621,0
2026-03-03,AWS,NETWORK,334.73,production,coreengine,0,none,1.6197493677885884,0,1,0,288.76142857142855,64.55280433582294,1.1591921748831453,0
2026-03-03,GCP,COMPUTE,1316.41,prod,core-team,0,none,0.7995624624697696,0,1,0,1170.4085714285716,219.4875307337959,1.1247439747863288,0
2026-03-03,GCP,STORAGE,726.3,dev,analytics,0,none,0.2810930499847786,0,1,0,698.4114285714286,19.919116804860472,1.0399314213490207,0
2026-03-03,GCP,NETWORK,339.54,dev,analytics,0,none,1.2563056526600964,0,1,0,291.5228571428571,59.61691055237191,1.1647113769418738,0
2026-03-03,AWS,STORAGE,708.02,staging,coreengine,0,none,-0.2754823205976229,0,1,0,701.1714285714286,18.87318329320557,1.0097673137435899,0
2026-03-04,AWS,NETWORK,331.79,production,coreengine,0,none,0.3444602594080554,0,2,0,291.3971428571429,66.21882429095358,1.1386178510901912,0
2026-03-04,GCP,NETWORK,323.1,prod,analytics,0,none,-1.2371624470534803,0,2,0,294.94571428571425,61.87345199602775,1.0954557852380078,0
2026-03-04,AWS,COMPUTE,1325.81,staging,coreengine,0,none,0.2732469189917147,0,2,0,1152.9942857142858,217.83835573326243,1.1498842664947047,0
2026-03-04,GCP,STORAGE,741.1,prod,core-team,0,none,0.5275962453474594,0,2,0,703.9842857142856,21.66916538705134,1.0527223469495943,0
2026-03-04,Azure,NETWORK,333.65,production,fintech,0,none,1.9417859549485856,0,2,0,286.17857142857144,62.91576416886614,1.1658804035384358,0
2026-03-04,Azure,COMPUTE,1281.88,dev,fintech,0,none,-0.0267505502456299,0,2,0,1164.5185714285712,218.32092077402694,1.1007810613270386,0
2026-03-04,Azure,STORAGE,722.84,production,fintech,0,none,0.8689634284541011,0,2,0,694.8628571428571,26.36693871390554,1.0402628118151995,0
2026-03-04,AWS,STORAGE,727.2,staging,coreengine,0,none,1.2446000208944126,0,2,0,700.8842857142856,18.730695713311047,1.037546431624489,0
2026-03-04,GCP,COMPUTE,1255.74,prod,analytics,0,none,-2.940956749646816,0,2,0,1177.8585714285714,224.04183608041976,1.0661211963807826,0
2026-03-05,Azure,COMPUTE,1272.92,production,fintech,0,none,-0.6658330155780425,0,3,0,1162.58,217.02093071099517,1.0949095882011597,0
2026-03-05,Azure,NETWORK,341.05,dev,fintech,0,none,0.7463999716301338,0,3,0,288.8071428571428,64.69206950734267,1.180891804880951,0
2026-03-05,Azure,STORAGE,737.32,production,fintech,0,none,0.8788669867318336,0,3,0,699.6899999999999,28.157636027668545,1.0537809450788074,0
2026-03-05,GCP,COMPUTE,1259.67,dev,core-team,0,none,-0.4616454091786528,0,3,0,1166.8542857142859,216.9442216989689,1.0795435253798311,0
2026-03-05,AWS,COMPUTE,1267.77,production,coreengine,0,none,-0.3070970917594582,0,3,0,1154.2671428571427,218.9787440760925,1.098333255747515,0
2026-03-05,AWS,NETWORK,342.03,production,coreengine,0,none,0.6568716540185032,0,3,0,293.1828571428572,67.25677926531161,1.166609779531699,0
2026-03-05,GCP,NETWORK,339.84,dev,analytics,0,none,0.6203612928113224,0,3,0,293.15714285714284,60.67099491362832,1.1592417128078945,0
2026-03-05,GCP,STORAGE,706.5,prod,analytics,0,none,-1.3534882806386,0,3,0,709.8685714285714,25.612233684035925,0.9952546407649254,0
2026-03-05,AWS,STORAGE,702.37,production,dataplatform,0,none,-1.3250780190918274,0,3,0,704.7957142857142,21.171218558174044,0.9965582590782988,0
2026-03-06,GCP,STORAGE,729.34,prod,core-team,0,none,0.6261439866745964,0,4,0,707.6057142857143,25.01961287812784,1.030715234442493,0
2026-03-06,GCP,COMPUTE,1313.13,prod,analytics,0,none,0.4920044575243857,0,4,0,1166.9785714285715,217.00591631171181,1.12523916110998,0
2026-03-06,Azure,STORAGE,701.19,dev,fintech,0,none,-1.1076705574053758,0,4,0,702.3585714285715,30.995107908921756,0.9983362039569665,0
2026-03-06,Azure,NETWORK,331.48,dev,fintech,0,none,0.877795754611852,0,4,0,289.56,65.35707357789718,1.1447713377271953,0
2026-03-06,GCP,NETWORK,328.25,dev,core-team,0,none,-0.5194248100207502,0,4,0,293.8728571428572,61.271110841974405,1.1169796081937413,0
2026-03-06,AWS,COMPUTE,1337.52,production,coreengine,0,none,0.922443290091443,0,4,0,1158.6871428571428,221.2237406423856,1.154340925159896,0
2026-03-06,AWS,STORAGE,735.75,staging,coreengine,0,none,0.3404106726119328,0,4,0,702.6800000000001,20.455247085606583,1.0470626594315668,0
2026-03-06,AWS,NETWORK,327.72,staging,coreengine,0,none,-0.1631946865128315,0,4,0,294.5214285714286,68.25919020629412,1.112720356078663,0
2026-03-06,Azure,COMPUTE,1325.01,production,fintech,0,none,0.6371278498273605,0,4,0,1154.8214285714287,211.04203028690503,1.1473721873739224,0
2026-03-07,GCP,NETWORK,207.92,dev,core-team,0,none,0.0627285861222474,0,5,1,294.1685714285714,61.45773410200192,0.7068055976279919,0
2026-03-07,GCP,STORAGE,687.22,prod,analytics,0,none,-0.7248966423928095,0,5,1,710.0285714285714,26.34508140594112,0.9678765305719375,0
2026-03-07,Azure,STORAGE,678.44,dev,fintech,0,none,0.0619523985177461,0,5,1,703.6514285714285,30.685029698845597,0.9641705577656271,0
2026-03-07,Azure,NETWORK,212.45,production,fintech,0,none,2.021375677956087,0,5,1,291.39285714285717,66.47910090504274,0.7290844216026917,0
2026-03-07,GCP,COMPUTE,882.53,dev,core-team,0,none,1.2272228002656138,0,5,1,1169.52,218.856032587635,0.7546087219148991,0
2026-03-07,AWS,COMPUTE,827.72,production,dataplatform,0,none,-0.0495927472483248,0,5,1,1173.22,230.28879448784872,0.7055113217852464,0
2026-03-07,AWS,STORAGE,706.7,staging,coreengine,0,none,0.8647450610801773,0,5,1,705.6885714285715,23.792600690528193,1.0014332364134064,0
2026-03-07,AWS,NETWORK,210.06,production,coreengine,0,none,0.940438803744016,0,5,1,295.4371428571429,68.71990267607714,0.7110141631427563,0
2026-03-07,Azure,COMPUTE,802.37,production,fintech,0,none,-0.3675954494100447,0,5,1,1160.7371428571428,215.78063356985822,0.6912589969442904,0
2026-03-08,AWS,NETWORK,203.58,staging,dataplatform,0,none,0.4792282719402591,0,6,1,296.52714285714285,67.03874668535241,0.6865475827034236,0
2026-03-08,Azure,STORAGE,695.33,dev,fintech,0,none,1.4047508554697676,0,6,1,703.97,30.362531734579076,0.9877267356886411,0
2026-03-08,Azure,COMPUTE,807.2,production,fintech,0,none,-0.8244945936736958,0,6,1,1153.1242857142856,228.88022623613568,0.7000112676491583,0
2026-03-08,AWS,COMPUTE,884.58,production,dataplatform,0,none,0.5884275189476758,0,6,1,1169.8228571428572,235.93193960082954,0.7561657622238772,0
2026-03-08,Azure,NETWORK,202.95,dev,fintech,0,none,-0.5117223046954388,0,6,1,294.66857142857145,60.95846767227979,0.6887398684178879,0
2026-03-08,GCP,STORAGE,688.19,prod,analytics,0,none,0.1584285484787574,0,6,1,707.5171428571429,27.728210492976444,0.9726831317387931,0
2026-03-08,GCP,COMPUTE,838.02,prod,core-team,0,none,-0.4735021356769036,0,6,1,1178.3114285714287,203.19811871082618,0.7112041626414201,0
2026-03-08,AWS,STORAGE,711.79,production,coreengine,0,none,0.2626268773856334,0,6,1,712.1385714285715,13.893158302520876,0.9995105146137817,0
2026-03-08,GCP,NETWORK,198.81,prod,core-team,0,none,0.0181146240373566,0,6,1,294.42857142857144,61.025388276402666,0.6752401517385683,0
2026-03-09,Azure,STORAGE,737.5,production,fintech,0,none,-0.2687307963111663,0,0,0,709.4357142857143,23.08398207786977,1.0395585882604683,0
2026-03-09,AWS,STORAGE,714.13,production,coreengine,0,none,0.0198187755076284,0,0,0,712.7957142857143,13.727887500921277,1.0018718907378728,0
2026-03-09,AWS,COMPUTE,1257.23,production,coreengine,0,none,-0.2848468885673318,0,0,0,1178.212857142857,222.31235426116743,1.0670652435232335,0
2026-03-09,Azure,COMPUTE,1321.56,dev,fintech,0,none,2.24487243850672,0,0,0,1148.9157142857143,235.83430997610304,1.1502671362789636,0
2026-03-09,Azure,NETWORK,320.42,production,fintech,0,none,-1.123543328823084,0,0,0,295.11,60.16349363747643,1.0857645933460542,0
2026-03-09,GCP,COMPUTE,1279.84,dev,core-team,0,none,-0.1100159672705874,0,0,0,1171.5342857142857,215.03939258169592,1.0924477453898864,0
2026-03-09,GCP,STORAGE,748.54,dev,core-team,0,none,0.5470143797808934,0,0,0,711.47,21.08930771741804,1.0521033767818266,0
2026-03-09,GCP,NETWORK,333.57,prod,analytics,0,none,0.6035051976859084,0,0,0,293.71714285714285,62.274400496053325,1.1356844391115308,0
2026-03-09,AWS,NETWORK,344.13,staging,coreengine,0,none,0.659407102444768,0,0,0,298.7314285714286,63.01417232881588,1.1519711539089192,0
2026-03-10,AWS,STORAGE,707.1,production,coreengine,0,none,-1.867605929563394,0,1,0,715.1371428571429,12.02399782973087,0.9887613825892942,0
2026-03-10,AWS,COMPUTE,1313.09,production,coreengine,0,none,0.4748068726089759,0,1,0,1175.8742857142856,221.22515550581352,1.1166924940751108,0
2026-03-10,AWS,NETWORK,323.35,production,dataplatform,0,none,-1.8880814205742915,0,1,0,299.1485714285714,63.35100457729437,1.0809009972765231,0
2026-03-10,GCP,STORAGE,759.53,dev,analytics,0,none,0.597793541304721,0,1,0,718.17,24.603114301512214,1.0575908063885877,0
